Type,ID,Text
teachingcommons.stanford.edu_teaching-guides_artificial-intelligence-teaching-gu,24,or preclude the use of ai? what processes and consequences result from non-compliance? what rationale and reasoning guide this policy? how do you provide support to students in relation to this policy? how does the policy show support for student well-being? ideas to get started below we provide options for ideas and wordings that you might use to begin crafting your own course policy. the
teachingcommons.stanford.edu_teaching-guides_artificial-intelligence-teaching-gu,25,"for ideas and wordings that you might use to begin crafting your own course policy. the following worksheet also contains more sample language and chatbot prompt to help you refine your policy statement. worksheet for creating your ai course policy (129.75 kb) type of policy yes, always allowed yes, but... no, but... no, never allowed specific tools it applies to ai chatbots (such as chatgpt,"
teachingcommons.stanford.edu_teaching-guides_artificial-intelligence-teaching-gu,26,"but... no, but... no, never allowed specific tools it applies to ai chatbots (such as chatgpt, google bard, claude, bing chat) ai image generators (such as dall-e, midjourney, stable diffusion, adobe firefly) ai code generators (such as copilot, tabnine, cody) ai audio or music generators (such as amper, aiva, soundful) conditions and contexts only for specific assignments only specified ai tools only when students openly"
teachingcommons.stanford.edu_teaching-guides_artificial-intelligence-teaching-gu,27,"soundful) conditions and contexts only for specific assignments only specified ai tools only when students openly explain how and why they used ai tools only when students and the teaching team consent to having their data entered into ai tools only when used for purposes that are not private, sensitive, or high-risk only with supervision during class, section, or office hours only after students have"
teachingcommons.stanford.edu_teaching-guides_artificial-intelligence-teaching-gu,28,"sensitive, or high-risk only with supervision during class, section, or office hours only after students have gained skills for using chatbots appropriately only by request and in consultation with the instructor or teaching team only with your own data. do not enter private, sensitive, or copyrighted data from others into ai tools without their consent. only prohibited for graded assignments; for non-graded assignments, students may"
teachingcommons.stanford.edu_teaching-guides_artificial-intelligence-teaching-gu,29,"into ai tools without their consent. only prohibited for graded assignments; for non-graded assignments, students may use chatbots must cite the ai tools and prompts they use rationales yes, always because... ""the students in this course have strong learning skills and have shown themselves to be responsible, effective, self-directed learners."" ""i’ve designed robust assessments and learning activities in this course that have value regardless of"
teachingcommons.stanford.edu_teaching-guides_artificial-intelligence-teaching-gu,30,"learners."" ""i’ve designed robust assessments and learning activities in this course that have value regardless of the use of chatbots."" ""the use of chatbots aligns with the goals of the course in way that enhances learning."" ""i consider learning to use chatbots an important skill in the discipline."" ""students are informed about ai, its risks and benefits, and can decide for themselves if and how"
teachingcommons.stanford.edu_teaching-guides_artificial-intelligence-teaching-gu,31,"are informed about ai, its risks and benefits, and can decide for themselves if and how they would use ai tools."" yes, but... because... ""students need to first develop their skills to demonstrate they can use chatbots effectively and responsibly."" ""chatbots would enhance learning in certain specific situations but could be detriment to learning outside of those situations."" ""the teaching team only has enough resources"
teachingcommons.stanford.edu_teaching-guides_artificial-intelligence-teaching-gu,32,"could be detriment to learning outside of those situations."" ""the teaching team only has enough resources to support students working with chatbots in limited ways."" ""students first need to understand issues around privacy and data security and consent to using chatbot."" no, but... because... ""it could enhance learning for certain students in unique circumstances but otherwise would likely inhibit learning."" ""it depends on the individual"
teachingcommons.stanford.edu_teaching-guides_artificial-intelligence-teaching-gu,33,"certain students in unique circumstances but otherwise would likely inhibit learning."" ""it depends on the individual students goals, situation, skills, and needs that need to be evaluated on case-by-case basis."" ""the teaching team only has enough resources to support limited number of students with the greatest need to use chatbots for learning."" ""as chatbots rapidly evolve, the teaching team needs more time to adapt the"
teachingcommons.stanford.edu_teaching-guides_artificial-intelligence-teaching-gu,34,"chatbots for learning."" ""as chatbots rapidly evolve, the teaching team needs more time to adapt the course to properly support students."" ""content in this course is private, sensitive, or copyrighted, and should only be entered into chatbot under certain circumstances."" no, never because... ""the teaching team considers chatbots incompatible with the course goals and likely detriment to student learning."" ""content in this course is private,"
teachingcommons.stanford.edu_teaching-guides_artificial-intelligence-teaching-gu,35,"with the course goals and likely detriment to student learning."" ""content in this course is private, sensitive, or copyrighted and should never be entered into chatbot."" process ""all students should contact the teaching team if they have questions about anything in this policy."" ""all students must attend at least one office hour session to discuss using ai tools."" ""students must consent to and follow class"
teachingcommons.stanford.edu_teaching-guides_artificial-intelligence-teaching-gu,36,"one office hour session to discuss using ai tools."" ""students must consent to and follow class community agreements about responsible use of ai."" ""student work that does not include proper citation of chatbot use..."" consequences ""if student is suspected of or reported for not following this policy, the teaching team will consult with the office of community standards in accordance with the student accountability process"
teachingcommons.stanford.edu_teaching-guides_artificial-intelligence-teaching-gu,37,"team will consult with the office of community standards in accordance with the student accountability process ."" support resources ""my course policy aligns with guidance from the office of community standards please familiarize yourself with their policy, as it applies to all courses, not just this one."" ""if you have any questions, please talk to me or someone from the teaching team. the best way"
teachingcommons.stanford.edu_teaching-guides_artificial-intelligence-teaching-gu,38,"have any questions, please talk to me or someone from the teaching team. the best way to contact us is..."" ""all students and teaching team members should follow the recommendations on privacy, data security, and responsible use of ai tools described on university its responsible ai at stanford webpage."" ""for the specified assignments where ai tools are allowed, we will go over in class how"
teachingcommons.stanford.edu_teaching-guides_artificial-intelligence-teaching-gu,39,"""for the specified assignments where ai tools are allowed, we will go over in class how to access and use them."" ""ai use is not required and is entirely optional. equivalent alternatives are provided for all students whether they choose to use ai tools or not."" inclusive language ""if you as student are struggling and feeling too much pressure in this course, please dont resort"
teachingcommons.stanford.edu_teaching-guides_artificial-intelligence-teaching-gu,40,"you as student are struggling and feeling too much pressure in this course, please dont resort to chatbots as shortcut to completing assignments. many stanford students feel stressed and pressured. it is completely natural, as this is challenging course and the university can be high-pressure environment. but there are lot of support resources available to you, and believe that you can succeed here. please contact"
teachingcommons.stanford.edu_teaching-guides_artificial-intelligence-teaching-gu,41,"lot of support resources available to you, and believe that you can succeed here. please contact me anytime and lets talk about it. am open to extending due dates or adjusting the assignments to fit your situation. will work with you to support your success in this course!"" ""we recognize that you may have concerns around privacy and security, or have ethical or other reasons"
teachingcommons.stanford.edu_teaching-guides_artificial-intelligence-teaching-gu,42,"recognize that you may have concerns around privacy and security, or have ethical or other reasons why you do not want to use ai tools in this class. this is completely understandable and we respect your choices. and the teaching team are here to help you succeed in this course. please email, visit office hours, or speak to me at any time so we can"
teachingcommons.stanford.edu_teaching-guides_artificial-intelligence-teaching-gu,43,"course. please email, visit office hours, or speak to me at any time so we can help you. can accommodate or adapt course assignments for most students situations. in the instances where cannot, can connect you to other campus resources that can help you."" assess and reinforce your learning we offer this activity for you to self-assess and reflect on what you learned in this"
teachingcommons.stanford.edu_teaching-guides_artificial-intelligence-teaching-gu,44,"we offer this activity for you to self-assess and reflect on what you learned in this module. stanford affiliates go to the stanford-only version of this activity use your stanford-provided google account to respond. you have the option of receiving an email summary of your responses after submitting your responses, you will have the option to view the anonymized responses of other stanford community members"
teachingcommons.stanford.edu_teaching-guides_artificial-intelligence-teaching-gu,45,"responses, you will have the option to view the anonymized responses of other stanford community members by clicking show previous responses non-stanford users complete the activity embedded below. you have the option of receiving an email summary of your responses. your responses will only be seen by the creators of these modules. loading… learn more how to cite chatgpt apa style ctl syllabus template stanford"
teachingcommons.stanford.edu_teaching-guides_artificial-intelligence-teaching-gu,46,"of these modules. loading… learn more how to cite chatgpt apa style ctl syllabus template stanford center for teaching and learning should you add an ai policy to your syllabus? chronicle of higher education the sentient syllabus project sentient syllabus project works cited ai guidance faqs (n.d.). harvard office of undergraduate education. retrieved july 26, 2023, from ctl syllabus template center for teaching and learning"
teachingcommons.stanford.edu_teaching-guides_artificial-intelligence-teaching-gu,47,"of undergraduate education. retrieved july 26, 2023, from ctl syllabus template center for teaching and learning (n.d.). retrieved july 28, 2023, from eaton, l. (n.d.). classroom policies for ai generative tools—google docs retrieved july 28, 2023, from gannon, k. (2023, july 31). advice should you add an ai policy to your syllabus? the chronicle of higher education. mcadoo, t. (2023, april 7). how to cite"
teachingcommons.stanford.edu_teaching-guides_artificial-intelligence-teaching-gu,48,"to your syllabus? the chronicle of higher education. mcadoo, t. (2023, april 7). how to cite chatgpt syllabus resources (n.d.). google docs. retrieved july 31, 2023, from integrating ai chatbots into assignments preview of the next module strategies and perspectives on integrating ai tools into assignments and activities used to assess student learning. go to the next module learning together with others can deepen the"
teachingcommons.stanford.edu_teaching-guides_artificial-intelligence-teaching-gu,49,to assess student learning. go to the next module learning together with others can deepen the learning experience. we encourage you to organize your colleagues to complete these modules together or facilitate workshop using our do-it-yourself workshop kits on ai in education. the center for teaching and learning also coordinates the ai meets education at stanford (aimes) initiative. aimes resources and programs include the aimes
teachingcommons.stanford.edu_teaching-guides_artificial-intelligence-teaching-gu,50,"coordinates the ai meets education at stanford (aimes) initiative. aimes resources and programs include the aimes library of examples, containing exemplary learning objects from stanford instructors, and the critical ai literacy for instructors self-paced canvas course. if you have any questions, contact us at this guide is licensed under creative commons by-nc-sa 4.0 (attribution, non-commercial, share-alike) and should be attributed to stanford teaching commons. back"
teachingcommons.stanford.edu_teaching-guides_artificial-intelligence-teaching-gu,51,"creative commons by-nc-sa 4.0 (attribution, non-commercial, share-alike) and should be attributed to stanford teaching commons. back to top stanford teaching commons web login address stanford university 450 jane stanford way stanford ca 94305 united states report website error contribute your content teaching commons partners center for teaching and learning innovation and technology, gse learning technologies and spaces stanford introductory seminars digital education evaluation instructional development,"
teachingcommons.stanford.edu_teaching-guides_artificial-intelligence-teaching-gu,52,"innovation and technology, gse learning technologies and spaces stanford introductory seminars digital education evaluation instructional development, stanford medicine educational technology, stanford medicine teaching and learning hub, gsb program in writing and rhetoric stanford university (link is external) stanford home (link is external) maps directions (link is external) search stanford (link is external) emergency info (link is external) terms of use (link is external) privacy (link"
teachingcommons.stanford.edu_teaching-guides_artificial-intelligence-teaching-gu,53,"(link is external) emergency info (link is external) terms of use (link is external) privacy (link is external) copyright (link is external) trademarks (link is external) non-discrimination (link is external) accessibility (link is external) stanford university. stanford, california 94305."
